id,cod_region,region,ccdd,departamento,ccpp,provincia,ccdi,distrito,cod_cen_pob,cen_pob,area,ruta,niv_ini_sel,niv_pri_sel,niv_sec_sel,resfin,orden_sec,tipo_sec,det_id,dir_niv_ini,dir_niv_pri,dir_niv_sec,es_director,es_docente,nombre,sel_area,ddir_g_002,ddir_g_010,p4_2_01_015_1,p4_2_01_015_2,p4_2_01_015_3,p4_2_01_015_4,p4_2_01_015_5,p4_2_01_015_6,p4_2_01_015_7,p4_2_01_015_8,p4_2_01_015_9,p4_2_01_015_10,p4_2_01_015_11,p4_2_01_016,p4_2_02_001,p4_2_02_001_1_1,p4_2_02_001_1_2,p4_2_02_001_1_3,p4_2_02_001_1_4,p4_2_02_001_1_5,p4_2_02_001_1_6,p4_2_02_001_1_7,p4_2_02_001_1_7_o,p4_2_05_001,p4_2_05_001_1,p4_2_05_001_2,p4_2_05_002_1,p4_2_05_002_2,p4_2_05_003,p4_2_05_005_a,p4_2_05_004,p4_2_05_005,p4_2_05_006,p4_2_05_007,p4_2_05_008,p4_2_05_009,p4_2_05_010,p4_2_06_001_1,p4_2_06_001_2,p4_2_06_001_3,p4_2_06_002_1,p4_2_06_002_2,p4_2_06_003,p4_2_06_006,p4_2_06_005,p4_2_06_004,p4_2_06_007,p4_2_06_007_1,p4_2_06_007_2,p4_2_06_008_1,p4_2_06_008_2,p4_2_06_009,p4_2_06_012,p4_2_06_011,p4_2_06_010,res_fin_sec,f_ex_doc_sec,f_ex_secc_sec
4468,12,JUNIN,12,JUNIN,01,HUANCAYO,30,SAN JERONIMO DE TUNAN,122498,SAN JERONIMO DE TUNAN,urbana,014,0,0,nivel secundaria seleccionado,1.completa,3,segundo,5,,,,0,1,C,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,16,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,16,5,19,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,2.no,,,,,1.sí,14,14,7,5,1.sí,1.mucha frecuencia?,1.muy fácil,1.muy útil?,,,,,,,,,,1.completa,4.5244007,3.9494169
4473,12,JUNIN,12,JUNIN,01,HUANCAYO,33,SAPALLANGA,130564,SAPALLANGA,urbana,010,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,22,1,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,22,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,22,0,12,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,1.completa,5.7532506,6.2776222
4473,12,JUNIN,12,JUNIN,01,HUANCAYO,33,SAPALLANGA,130564,SAPALLANGA,urbana,010,0,0,nivel secundaria seleccionado,1.completa,2,segundo,4,,,,0,1,B,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,16,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,16,0,18,4,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,16,0,18,4,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,5.7532506,6.2776222
4478,12,JUNIN,12,JUNIN,01,HUANCAYO,33,SAPALLANGA,216648,SAN PEDRO,urbana,010,0,0,nivel secundaria seleccionado,1.completa,1,segundo,4,,,,0,1,A,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,18,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,18,0,26,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,18,0,26,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.5054479,1.3669016
4478,12,JUNIN,12,JUNIN,01,HUANCAYO,33,SAPALLANGA,216648,SAN PEDRO,urbana,010,0,0,nivel secundaria seleccionado,1.completa,4,segundo,5,,,,0,1,D,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,20,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,20,0,21,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,20,0,21,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,20,0,21,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,1.completa,2.5054479,1.3669016
4481,12,JUNIN,12,JUNIN,01,HUANCAYO,34,SICAYA,124296,SICAYA,urbana,007,0,0,nivel secundaria seleccionado,1.completa,4,segundo,2,,,,0,1,D,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,30,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,32,0,12,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,32,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.219111,.90801322
4481,12,JUNIN,12,JUNIN,01,HUANCAYO,34,SICAYA,124296,SICAYA,urbana,007,0,0,nivel secundaria seleccionado,1.completa,2,segundo,4,,,,0,1,B,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,33,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,33,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,1.muy útil?,2.fácil?,1.sí,33,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.219111,.90801322
4488,12,JUNIN,12,JUNIN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,119190,DURAZNOPATA,rural,018,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,UNICA,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,16,1.sí,1.sí,2.no,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,16,0,13,3,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,16,0,14,3,1.sí,1.mucha frecuencia?,3.difícil,3.poco útil?,,,,,,,,,,1.completa,3.9148667,2.5719414
4490,12,JUNIN,12,JUNIN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,127307,SANTA CRUZ DE PUMABAMBA,rural,018,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,UNICA,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,19,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,19,0,15,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,19,0,14,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,3.0340216,1.9932547
4492,12,JUNIN,12,JUNIN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,129766,SAN BARTOLOME,rural,018,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,UNICA,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,16,1.sí,1.sí,2.no,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,16,0,14,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,16,0,16,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,9.708869,3.1892073
4495,12,JUNIN,12,JUNIN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,653701,SANTA ROSA DE CHAQUICOCHA,rural,018,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,UNICA,COMUNICACION,1.masculino,1.nombrado,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,2.no,,,,,,,,,1.sí,24,0,19,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,30,0,2,4,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,1.sí,24,0,4,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,3.5694373,2.3450055
4500,12,JUNIN,12,JUNIN,02,CONCEPCION,01,CONCEPCION,126457,CONCEPCION,urbana,008,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,COMUNICACION,1.masculino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,24,0,12,3,1.sí,2.poca frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,24,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.sí,24,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,3.1381366,1.4674962
4500,12,JUNIN,12,JUNIN,02,CONCEPCION,01,CONCEPCION,126457,CONCEPCION,urbana,008,0,0,nivel secundaria seleccionado,1.completa,4,segundo,3,,,,0,1,D,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,25,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,25,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,25,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,3.1381366,1.4674962
4510,12,JUNIN,12,JUNIN,02,CONCEPCION,03,ANDAMARCA,522100,PUCACOCHA,rural,018,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,18,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,18,0,25,6,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,2.no,,,,,1.sí,18,0,25,6,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.0924287,.91643894
4510,12,JUNIN,12,JUNIN,02,CONCEPCION,03,ANDAMARCA,522100,PUCACOCHA,rural,018,0,0,nivel secundaria seleccionado,1.completa,2,segundo,3,,,,0,1,B,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,14,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,33,0,29,6,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,2.no,,,,,1.sí,31,0,29,6,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.0924287,.91643894
4515,12,JUNIN,12,JUNIN,02,CONCEPCION,06,COMAS,131412,POMAMANTA,rural,017,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,10,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,10,0,12,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,1.muy fácil,1.sí,10,0,12,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,13.484541,4.4294548
4516,12,JUNIN,12,JUNIN,02,CONCEPCION,06,COMAS,133424,TALHUIS,rural,017,0,0,nivel secundaria seleccionado,1.completa,1,segundo,4,,,,0,1,U,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,6,1.sí,1.sí,2.no,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,12,0,19,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,12,0,15,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,12,0,18,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,8.6686335,5.695013
4517,12,JUNIN,12,JUNIN,02,CONCEPCION,06,COMAS,210556,RUNATULLO,rural,017,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,9,1.sí,1.sí,2.no,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,5,5,14,3,1.sí,2.poca frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil,1.sí,5,5,20,3,1.sí,1.mucha frecuencia?,3.difícil,1.muy útil?,2.no,,,,,,,,,1.completa,5.779089,3.7966754
4518,12,JUNIN,12,JUNIN,02,CONCEPCION,06,COMAS,212325,AYCHANA,rural,017,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,MATEMATICA,2.femenino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,8,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,8,0,15,3,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,8,0,15,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,5.779089,3.7966754
4520,12,JUNIN,12,JUNIN,02,CONCEPCION,06,COMAS,226132,RACRACALLA,rural,017,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,15,2.no,,,,,,,,,1.sí,15,0,14,3,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,15,0,13,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.sí,15,0,12,4,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,1.completa,2.6382797,1.1555099
4520,12,JUNIN,12,JUNIN,02,CONCEPCION,06,COMAS,226132,RACRACALLA,rural,017,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,16,2.no,,,,,,,,,1.sí,13,0,11,4,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,16,0,13,4,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,1.sí,16,0,12,4,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,1.completa,2.6382797,1.1555099
4531,12,JUNIN,12,JUNIN,02,CONCEPCION,14,SAN JOSE DE QUERO,118314,SANTA ROSA DE HUARMITA,rural,016,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,19,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,19,0,19,3,1.sí,2.poca frecuencia?,2.Útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,19,6,19,3,1.sí,2.poca frecuencia?,3.difícil,3.poco útil?,,,,,,,,,,1.completa,4.7592497,1.563337
4532,12,JUNIN,12,JUNIN,02,CONCEPCION,14,SAN JOSE DE QUERO,121439,CHALA ALTA,rural,016,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,HGE,1.masculino,2.contratado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,8,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,8,2,19,3,1.sí,1.mucha frecuencia?,2.Útil?,4.muy difícil?,2.no,,,,,1.sí,8,7,19,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,2.696908,1.7717819
4534,12,JUNIN,12,JUNIN,02,CONCEPCION,14,SAN JOSE DE QUERO,651237,BARRIO INDEPENDENCIA,rural,016,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,11,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,11,8,12,3,1.sí,1.mucha frecuencia?,3.poco útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,3.poco útil?,2.fácil?,1.sí,11,9,12,3,1.sí,1.mucha frecuencia?,3.difícil,3.poco útil?,1.sí,11,3,12,3,1.sí,2.poca frecuencia?,4.muy difícil,3.poco útil?,1.completa,11.032805,3.6240993
4537,12,JUNIN,12,JUNIN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,131438,SANTA ROSA DE OCOPA,urbana,007,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,25,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,25,3,5,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,25,0,19,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.sí,25,0,19,3,1.sí,2.poca frecuencia?,2.fácil?,1.muy útil?,1.completa,14.121614,7.7043548
4537,12,JUNIN,12,JUNIN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,131438,SANTA ROSA DE OCOPA,urbana,007,0,0,nivel secundaria seleccionado,1.completa,2,segundo,3,,,,0,1,B,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,23,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,25,0,19,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,25,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,25,0,19,3,1.sí,2.poca frecuencia?,2.fácil?,1.muy útil?,1.completa,14.121614,7.7043548
4541,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,01,CHANCHAMAYO,617971,JOAQUIN CAPELO,urbana,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,200,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,23,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,23,23,29,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,23,20,29,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.0982471,.30526516
4541,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,01,CHANCHAMAYO,617971,JOAQUIN CAPELO,urbana,014,0,0,nivel secundaria seleccionado,1.completa,4,segundo,2,,,,0,1,203,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,26,0,29,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,26,0,29,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.0982471,.30526516
4541,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,01,CHANCHAMAYO,617971,JOAQUIN CAPELO,urbana,014,0,0,nivel secundaria seleccionado,1.completa,7,segundo,2,,,,0,1,206,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,26,1,29,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,26,0,29,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.0982471,.30526516
4542,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,112583,LA FLORIDA,rural,013,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,11,2.no,,,,,,,,,1.sí,10,0,28,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,1.muy fácil,1.sí,11,0,28,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,2.no,,,,,,,,,1.completa,5.920042,1.9446386
4543,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,114092,SANTA ROSA,urbana,011,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,5,segundo,9,,,,0,1,E,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,19,1.sí,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,19,0,16,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,2.no,,,,,1.sí,19,0,16,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,1.sí,19,0,16,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,1.4562916,.70623249
4543,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,114092,SANTA ROSA,urbana,011,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,3,segundo,12,,,,0,1,C,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,2.no,2.no,2.no,1.sí,1.sí,1.sí,2.no,,1.sí,18,0,15,3,2.no,,,,2.no,,,,,1.sí,18,0,15,3,1.sí,2.poca frecuencia?,2.fácil?,3.poco útil?,2.no,,,,,,,,,1.completa,1.4562916,.70623249
4547,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,215627,BAJO ALDEA,rural,012,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,U,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,28,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,28,0,19,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,28,0,19,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.2898276,1.5043432
4548,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,215757,LA ESPERANZA,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,1,0,0,3,1,1,U,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,9,2.no,,,,,,,,,1.sí,9,0,20,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,3.muy poca frecuencia?,2.Útil?,2.fácil?,1.sí,9,0,20,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,3.792527,2.4915683
4549,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,222031,SANTA ROSA DE ALTO ZOTANI,rural,012,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,14,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,14,0,23,4,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,2.no,,,,,,,,,2.no,,,,,,,,,1.completa,16.181448,5.3153458
4554,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,239811,ALTO SAN JUAN,rural,013,nivel inicial seleccionado,0,nivel secundaria seleccionado,1.completa,1,segundo,5,,,,0,1,U,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,19,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,19,0,13,3,1.sí,2.poca frecuencia?,3.poco útil?,3.difícil?,1.sí,1.sí,3.muy poca frecuencia?,3.poco útil?,2.fácil?,1.sí,19,0,13,3,1.sí,2.poca frecuencia?,3.difícil,3.poco útil?,,,,,,,,,,1.completa,4.6677256,3.0665455
4555,12,JUNIN,12,JUNIN,03,CHANCHAMAYO,02,PERENE,240076,SAN JUAN PERENE,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,11,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,7,0,19,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,8,0,19,3,1.sí,1.mucha frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,7.1388745,2.3450055
